video_id,title,description,date,fav_count,url
SIkM7TaCByk,Solo Van Life. Living in a Van for 5 months Changed his Life. Camper Van Tour and Mini Documentary.,"Jake and his dog Louie live full time in a 1986 Ford Get-Away-Van. When he bought it he did some cosmetic upgrades like re doing the counter tops, adding a collage of maps, and buttons on the ceiling. Jake shares with us an interesting way that he does his dishes, and he also shares how he shared the van for 3 weeks with someone and how that worked. 
Jake uses a Jackery 500 for all his electrical needs (https://amzn.to/2N2woAV) he uses a Wave 3 to keep warm (https://amzn.to/37xyORz) and he uses pot lights to stay lit! (https://amzn.to/2C7dB5j)
If you click any of those links and shop on amazon in the next 24hrs you help support this channel at no extra cost to yourself!
If you enjoyed this video make sure to share it on social media!

If you would like to follow Jake on instagram click the link below.
https://www.instagram.com/thedrivinghouse/

Discord
https://discord.gg/4kWjnSfF6U

Van Life Tours
https://youtube.com/playlist?list=PL8TC5LCUPfit4qO8aiIh_iHtC2xFWtIzA

Vanlife Video Podcast
https://youtube.com/playlist?list=PL8TC5LCUPfitJMClK--WFcx1CUHI-rGM7

Vanlife Audio Podcast
https://anchor.fm/vanlifeandchill

Movies
https://amzn.to/3HnMwHJ
https://amzn.to/3HmmEfw
https://amzn.to/3gxFchf

Vlogs
https://www.youtube.com/c/ForrestStevensYT

Thank you to Patreons! Jamie F, Renay E, Andrew B, Madison and Raynor, Jennifer S, Mario R, Doug B, Marian H, Cody S, Ashton S, Akshay A, Curtis, and Sonya B! 

Patreon
https://www.patreon.com/ForrestStevens 
Paypal
https://www.paypal.com/donate/?hosted_button_id=ML6MEHLAHUMFN
Bitcoin
3Ao1PoA7i1mY4R2eQp8HYSJv77jZ1HkMN7

If you read all this give us 1 thumbs up emoji, 1 tree emoji and 1 Video camera emoji in the comment section.",2020-06-15T14:30:03Z,844548,https://www.youtube.com/watch?v=SIkM7TaCByk
RMYE1gNZQdk,A Day in Our Life Living FULL TIME in a Vintage Camper Van! | RV Life USA,"We've officially been living for a month full-time in our renovated vintage camper van! We wanted to show you what a typical chill day was like for us as full-time RVers 😎 Come spend the day with us in our tiny home on wheels!

PREVIOUS VIDEO: ▶ We Stayed at Arkansas’ HIGHEST RATED RV Camp Site! + Exploring Eureka Springs 😍 | RV Life USA https://youtu.be/VQCHsbb_NGk

★  ACCESS SECRET VIDEOS & PERKS! ★ 
Supporters get access to never before seen vlogs and more! ► http://bit.ly/tea-patreon

★ $55 AIRBNB DISCOUNT! ★
We can't recommend Airbnb enough! Use this link for up to $55 off your first Airbnb booking: http://bit.ly/tea-airbnb

★ MERCH  ★
Get Your T.E.A. Merch!! http://store.theendlessadventure.com

★ MUSIC ★
Access Thousands of FREE Songs for YOUR VIDEOS with Epidemic Sound! http://share.epidemicsound.com/lTZRW

== OUR FILMING GEAR ==
★ Camera - https://amzn.to/3lcXF52
★ Lens - https://amzn.to/3Lb9GlL
★ Microphone - https://amzn.to/2KYEMCi
★ Drone - https://amzn.to/3yEuz6v
★ GoPro Hero 10 https://amzn.to/3MgT51f
★ Camera Belt Clip - https://amzn.to/2umw0DU
★ Large Tripod - https://amzn.to/34BYvye
★ Small Tripod - https://amzn.to/2u5iZ24

BROWSE ALL OF OUR GEAR ► http://bit.ly/tea-travel-gear

Above are affiliate links which means we receive a percentage of the revenue made from purchasing products via those links.

== Follow Us ==
❤ Twitter - http://twitter.com/the_endless_a
❤ Facebook - https://www.facebook.com/TheEndlessAdventurers/
❤ Instagram - http://instagram.com/theendlessadventure
❤ Travel Blog - http://theendlessadventure.co

== About Us ==
We're Eric & Allison and we're on a journey to find the most interesting places and unique foods this planet has to offer! We've traded in our steady paychecks and permanent home for a life of travel and adventure. Come along and see the world with us!",2022-07-09T18:09:26Z,93059,https://www.youtube.com/watch?v=RMYE1gNZQdk
CBh4UvL8Kmw,My Vanlife Evening Routine (solo female vanlife),"Hey guys, this week I go over a typical evening routine while living in my 136 Ram Promaster van with my lil' pup, Eliza. My evenings definitely vary throughout the week, and this particular evening was both a little less hectic and a little more focused on relaxation: we're talking skin routine, slowly closing down the house for the night, and getting cozy in bed with a great novel. I hope you guys enjoy, take care, and I'll see you in the next video! :)

Socials: 
Instagram: https://www.instagram.com/maddieetaylor/ 
Business inquiries: maddietaylorbusiness@gmail.com

Donations: 
If you'd like to make a contribution to support this channel, you are more than welcome to: https://www.paypal.com/donate?hosted_button_id=QJYQEW6USAS26 
A portion of all proceeds will go to the California Native Plant Society (CNPS) https://www.cnps.org/ , a nonprofit very near and dear to me. :) I deeply appreciate any support to continue pursuing this dream, though of course it is entirely optional. I just appreciate you bein' here. :)

Amazon affiliate links:
(At zero cost to you, I will earn an affiliate commission if you click through the link and finalize any purchase.)
Twinkle Lights:  https://amzn.to/3o9aksm
The Midnight Library: https://amzn.to/2YdVqGJ",2021-09-26T14:00:05Z,3293301,https://www.youtube.com/watch?v=CBh4UvL8Kmw
FU2yuHjOgtg,How some older Americans are monetizing their #VanLife,"With large parts of the economy still sputtering under the weight of the coronavirus pandemic, many people are having to scale back. But some older Americans were already living a minimalist lifestyle on the road -- and some of them have leveraged their nomadic approach into income. Economics correspondent Paul Solman has their story as part of our Making Sense series on Unfinished Business.

Stream your PBS favorites with the PBS app: https://to.pbs.org/2Jb8twG
Find more from PBS NewsHour at https://www.pbs.org/newshour
Subscribe to our YouTube channel: https://bit.ly/2HfsCD6

Follow us:
Facebook: http://www.pbs.org/newshour
Twitter: http://www.twitter.com/newshour
Instagram: http://www.instagram.com/newshour

Subscribe:
PBS NewsHour podcasts: https://www.pbs.org/newshour/podcasts
Newsletters: https://www.pbs.org/newshour/subscribe",2020-10-01T23:15:43Z,803708,https://www.youtube.com/watch?v=FU2yuHjOgtg
QeSeOrSSwQg,3 PEOPLE LIVING IN A VAN | Van Life Morocco | Eamon &amp; Bec,"VAN LIFE MOROCCO | Sleeping 3 People in a Sprinter Van in Morocco 🚐 For your chance to Win Your Dream Sprinter Van with $60,000 of Customizations and support a great cause, enter at http://bit.ly/Win-You-Sprinter-Van     ► CLICK TO SUBSCRIBE http://bit.ly/2DDSUgu 

Friends featured in today’s van life vlog:
Lee https://www.instagram.com/leemacmil/
Kombi Life https://www.youtube.com/user/kombilife

Watch Lee's arrival in our latest vlog: https://www.youtube.com/watch?v=W3FrnviRj8E&t=470s

Our swanky new sunglasses and blue light specs are all from our favourite brand: https://johnnyflyco.com/EAMON

With only 60 sq ft our tiny house on wheels has always amazed us with just how many people we can fit in there! And while our sprinter van has always seemed like plenty of room for the two of us, this week we test it's capacity with a third human!!! We will all travel across the country of Morocco (living, traveling, sleeping, cooking & POOPING 💩 in 1 van).  Could you live in such tight quarters with two other people?!

Did you love this video? We also Sleep 3 People in our Van in Scotland. Watch it here:
https://www.youtube.com/watch?v=iXSxc6bnANk&t=33s

Tour the renovations we've done to our self converted sprinter van:
VAN TOUR after 2 years living in our TINY HOUSE on wheels http://bit.ly/newvantour

OVERLANDING AFRICA IN OUR SPRINTER VAN | Our road trip through Morocco continues as we head back to our self converted Sprinter Van after staying in a wonderful riad in Marrakesh. From there we decided it was time to make the journey west to the coastal city of Essaouira & beyond. All while living in a van with 3 people 😊. We also meet up with some of our BIGGEST VAN LIFE INSPIRATIONS —— @kombilife


Want updates in between videos? 
►Instagram https://instagram.com/eamonandbec

✳ Eamon & Bec Products ✳
↠ our handmade chai blends https://chaiwalachai.com/ ↞
↠ our plant-based cookbook https://www.eamonandbec.com/weekday-w... ↞
↠ our beautiful photo filters https://www.eamonandbec.com/presets ↞

What's in Our Camera Bag? 
For a blog post on our camera gear click here: https://www.eamonandbec.com/blog/came...
Secret Weapon to our Steady Shots https://amzn.to/3c327xq
The Lens that Does it All https://amzn.to/2Tb88zq
Main Camera https://amzn.to/38X6fNw
How We Shoot a Timelapse https://amzn.to/2VgAOcQ
Our Flying Camera https://amzn.to/38U5TqB
Starting a Vlog? BEST CAMERA! https://amzn.to/32nTZmM
Favourite Vlogging Accessory https://amzn.to/2uoclHu
Camera Backpack https://amzn.to/3a3HnU7
The Go Pro Tool You NEED https://amzn.to/2w1DDUs

Planning a Trip and/or Want to Follow our Route? Here's where we went in this week's van life vlog in Morocco:
1. Marrakesh to Essaouria 
2. Essaouria to Tagahzout 

FYI We took the ferry from Algeciras to Tangier Med and it cost each campervan 180 euros and took about 1.5 hours. Tangier Med is a relatively new port and is very well maintained which led to a seamless border crossing. To all those making the journey, GOOD LUCK and remember not to bring your drone!

Get a free trial of the best music: http://share.mscbd.fm/rebeccamoroney

Catch up on our last adventures:
Week of Van Life in Morocco | WE’VE GOT COMPANY
https://www.youtube.com/watch?v=W3FrnviRj8E&t=470s
We Drove 2000 KMs for This | Van Life Morocco 
https://www.youtube.com/watch?v=YNilaLh2Zuo&t=517s
The Reality of Van Life in Morocco 
https://bit.ly/3bZKYVm
First Impressions of Van Life in Morocco 
https://bit.ly/2Ht7OGU
Shipping Our Van to Africa | preparing for van life morocco 
https://bit.ly/2SQ7hUu


Tour the renovations we've done to our self converted sprinter van:
VAN TOUR after 2 years living in our TINY HOUSE on wheels http://bit.ly/newvantour


Things We Couldn't Live Without
Tooth Brush Holder https://amzn.to/2p1fIO9
Spice Jars https://amzn.to/2NxlTHY
Gimbal Fan https://amzn.to/2Qjlyae
Keep Cup http://bit.ly/beckeepcup
Fruit Hammock https://amzn.to/2QmLyBt
Essential Oils https://amzn.to/2oZFMJS
Car Diffuser https://bit.ly/2NkLjsI
Bug Screen https://amzn.to/2QmMjL0
Vitamix https://amzn.to/2BiW35r
Water Filter http://bit.ly/vanlifewaterfilter
Blinds http://www.vanmadegear.com/
Chaiwala Chai Kit https://chaiwalachai.com/
MAX TRAX https://amzn.to/2XBT8f9

▬ Our Personal Instagrams ▬ 
►Instagram: 
https://instagram.com/eh.mon
https://instagram.com/rebeccamoroney

Who are we?

We're Eamon and Bec, a Toronto-based couple who live full-time in our self converted Sprinter Van!! SUBSCRIBE for wanderlust travel, behind the scenes of what it's really like to live in a van, and videos all about the yummy vegan food we make + eat! VAN LIFE COUPLE. 

We post new videos every Sunday :)

Our goal here is to inspire you to chase after your own dreams however big (or small... tiny homes anyone?) they may be! We hope to create a community of like-minded, positive individuals who will grow to love and support one another on their own journeys.

#vanlifeafrica #vanlife #eamonandbec",2020-03-15T13:00:14Z,2984919,https://www.youtube.com/watch?v=QeSeOrSSwQg
ayhxxtHCqrI,COMPANY OWNER Walks Out And Asked Me If I LIVE IN MY VAN “East Coast Towns”,"Van life in three small towns on the East Coast. Thanks so much for all the Love!!! Grab a shirt/hoodie/Sticker and support the Madness!  https://www.vancityvanlife.ca/shop

My Van (List of everything)  https://www.vancityvanlife.ca/van

$ Wanna Toss Us a Tip! Real time updates n posts
PATREON https://www.patreon.com/VancityVanlife

How to contact Vancity Vanlife
Business Inquiries workwithus@vancityvanlife.ca
Want Your Van Filmed vantours@vancityvanlife.ca
Filming Opportunities getitfilmed@vancityvanlife.ca
Wanna say something nice? sayit@vancityvanlife.ca (Sorry, No Response)

The companies who built my van:
OVERLAND INTERIORS  https://www.overlandinteriors.com
RAY OUTFITTED https://www.rayoutfitted.com/
J5 CUSTOM VANS https://www.j5customvans.ca

Our Longest Channel Sponsor :
JACKERY PORTABLE LITHIUM BATTERIES: http://www.jackery.com?aff=77

Music in my videos:
EPIDEMIC SOUND http://share.epidemicsound.com/vancityvanlife",2022-07-14T16:32:10Z,20586,https://www.youtube.com/watch?v=ayhxxtHCqrI
s-rhXgcHzsA,Buying a Campervan in USA as a European (AGAIN!),"Buying a RV Campervan in USA as a European (AGAIN!)
⭐ Thanks to Jackery U.K. for sponsoring this video

Jackery Prime Day is 12th - 13th July 🤑 so be sure to check out the discounts on their website and official Amazon store:
- Jackery Website: https://uk.jackery.com/pages/summer-trip?aff=32
- Official Amazon Store: https://www.amazon.co.uk/stores/page/17562986-7C89-483C-8D29-8A6BE0FE84C6?ingress=0&visitId=96861304-e659-42f5-b9a4-17b0b25c662c

⭐ Jackery are also hosting another giveaway over on their own YouTube channel: https://www.youtube.com/c/JackeryUK

Featured Product 👉 Jackery Explorer 1000 Portable Power Station:
https://uk.jackery.com/pages/summer-trip?aff=32

Jackery is a much loved and trusted brand with over 1.5 million units sold worldwide with reviews from over 100 reputable media outlets.

In this UK travel vlog, we take our tiny vw T4 camper van to one of the best campsites we’ve visited in the southeast of England. We share with you our new, next level camping setup - including a new awning (essential in this summer heatwave), small car for day trips and an awesome gaming setup! 

We finally book our flights, ready to embark on our second time of buying a camper van in the USA as Brits.. before sharing all the details from our recent camper van fire - the outcome of the fire report, how much we’re expecting to get for our insurance payout - as well as sharing exactly how much we will be spending on our new USA camper van!

Be sure to hit that notification bell to be notified of future content coming soon! 🔔

⭐ Come Say Hello!
▹Facebook: https://facebook.com/TravelBeans
▹Instagram: https://instagram.com/travel_beans 

⭐ EQUIPMENT WE USE:
Our Drone: https://geni.us/beansdrone
Our Camera: https://geni.us/beanscamera
Our Lenses: 
Wide - https://geni.us/beansmainlens
Tight - https://geni.us/beanslonglens
Microphone - https://geni.us/beansmic
GoPro - https://geni.us/beansgopro
Small Tripod - https://geni.us/beanstripod1
Big Tripod - https://geni.us/beanstripod2
Laptop - https://geni.us/beanslaptop

⭐ SERVICES WE USE:
▹Where We Find Our Music (Epidemic Sound) - http://share.epidemicsound.com/travelbeans
▹Helpful YouTube Tools (TubeBuddy) - https://www.tubebuddy.com/TRAVELBEANS

▹Teach English Online & Earn Money - https://www.cambly.com/en/tutors?referralCode=emma145

▹Travel + Medical Insurance For Nomads (SafetyWing) *Now Includes COVID-19 Coverage*
Nomad Insurance: https://www.safetywing.com/?referenceID=24739299
Remote Health: https://safetywing.com/remote-health?referenceID=24739299

▹SkyRoam Personal WiFi - https://www.skyroam.com/?rfsn=2382845.b5fb86

NOTE: Some of these may be affiliate links, which means when you buy something we may receive a small commission. There is no additional charge to you, and it really helps to support us - so thank you! :)

⭐ About Travel Beans:
Welcome to the official Travel Beans YouTube channel! On this channel, you’ll find a variety of travel and vlog content, in which you’ll see us in places like Thailand, Japan, USA, Slovenia, and more.

In 2017 we left home with just £500 in our bank account and a dream to make a sustainable travel lifestyle happen! We are now living our dream as digital nomads and want to inspire you to create your own story, whatever it may be!

After 5 years of aimless, yet enjoyable, backpacking around the world we found ourselves in New York City battling with depression. At this point, we decided to go home and confront this problem head-on. After 6 tough months at home we decided to go away again, but this time with a goal in mind.. to turn travel into a lifestyle.

Our time spent battling depression has influenced our outlook on life dramatically! We are now traveling the world in search of what makes us happy. In our vlogs, we talk openly and honestly about our travel experiences, the digital nomad life and depression. We hope our videos can help to inspire you to create a life that makes you happy!

⭐ Make sure to Subscribe to our channel for more videos like this one! ⭐",2022-07-11T15:15:03Z,105090,https://www.youtube.com/watch?v=s-rhXgcHzsA
JkWmaXtMbDY,Our Scariest Day of Van Life [What Happened in Central America],"Our Scariest Day of Van Life
What Happened in Central America? Snow and Curt have been full time traveling in their Sprinter Van for over 2 years and are currently van living in Central America. This video covers their Scariest Day of Van Life so far. The day started out as a typical van life travel day. Securing the van for a day of traveling to a new location. But, finding a camp became difficult because Covid has several places in Panama closed down or under curfew. So, we drove all day to find a suitable camp! And it was an epic campspot... on top of a beautiful waterfall. But, when the sun was starting to set... Snow and Curt's day took an unexpected and very scary turn. This travel couple found themselves caught in a real van life disaster where they almost lost their tiny house on wheels. 


-----------------------------------------------------------
FOLLOW US ON INSTAGRAM:
https://www.instagram.com/snowandcurt/

JOIN US ON FACEBOOK:
https://www.facebook.com/SnowAndCurt

------------------------------------------------------------

SUPPORT OF OUR CONTENT IS MUCH APPRECIATED! 

JOIN OUR MEMBERSHIP PAGE
To help keep the wheels turning, head over to our YouTube Membership Page, and JOIN. 
https://www.youtube.com/channel/UCyrjbkxt4kBuVJJuqVTkylw/join

ONE TIME DONATION
https://www.paypal.com/paypalme/chilldaze

-------------------------------------------------------------

SEE SOMETHING YOU LIKE IN OUR VAN? 
Chances are you can find it in our Amazon Store. FYI... If you shop through our links, we will make a small commission, which is much appreciated! 
https://www.amazon.com/shop/snowandcurt?ref=cm_sw_em_r_inf_own_snowandcurt_dp_2vFBlimcgwjcT

--------------------------------------------------------------
LIKE OUR MUSIC? 
We get it at Epidemic Sound. Here is a link to our Fav Van Life Traveler Tunes:
https://www.epidemicsound.com/playlist/6a9vimoh50lhx2jqoazmctz9cez466c2

We also use MusicBox for music. You can check out their website at: https://www.musicbed.com/

If you decide to join Epidemic Sound, Here is a Referral Link to save us a bit of cash towards one month of our subscription (THANKS):
https://www.epidemicsound.com/referral/to9wvg/
----------------------------------------------------------------

VISIT OUR WEBSITE
www.TheChillDaze.com",2021-08-28T13:00:08Z,497338,https://www.youtube.com/watch?v=JkWmaXtMbDY
0EupRH9K5y8,Van Life - Woman Living in a Van for 3 Years to Save Money &amp; Travel the World,"L.J. has been living in her vintage 1977 GMC Vandura camper van conversion for 3 years while working a 9-5 job in HR.  She bought the van for just $500 and enjoys the van life because it allows her to save money and live on a budget, but mostly she loves the freedom of parking wherever she wants, and of being able to travel on weekends.

She's recently quit her job and is planning to travel for a year in the van, and overseas to the Philippines and Indonesia.

We love how simple L.J.'s van is — no power, no heat, just the basics like a bed, a swivel seat, a cooler, and some books.  She makes the lifestyle look easy although she does splurge during a couple of the coldest winter months to sublet an apartment.

Thanks for watching!

Mat & Danielle

PS thank you to all of our Patrons who support us so generously and a very special thank you to our backbone supporters: The Burgess Family. 

-------------------------------------------------------------
STAY IN TOUCH!
-------------------------------------------------------------

Blog: www.exploringalternatives.ca
Facebook: /exploringalternativesblog
Instagram: @exploringalternatives

-------------------------------------------------------------
COMMENTS
-------------------------------------------------------------

We want our channel and our comments section to be an inclusive space where everyone feels welcome to watch and to contribute.  For this reason, comments that are inappropriate or hateful will be reported and/or deleted.

Please discuss and debate with respect, and report inappropriate or hateful comments directly to YouTube.

-------------------------------------------------------------
SPONSORS
-------------------------------------------------------------

We occasionally include paid sponsor messages/integrations in our videos to help fund the channel.  We do our best to work with companies and organizations that offer products or services that are in line with our values, and that we think would be interesting and useful to our viewers.

We will always disclose if we’re promoting products that were given to us for free, or if we’re including a sponsored message in our video.

For business or sponsorship inquiries, please email us at danielle.is.exploring@gmail.com 

-------------------------------------------------------------
VIDEO CREDITS
-------------------------------------------------------------

Music & Song Credits: 
All music in this video was composed, performed, and recorded by Mat of Exploring Alternatives.

Editing Credits:
Mat and Danielle of Exploring Alternatives

Filming Credits:
Mat of Exploring Alternatives",2017-07-02T14:00:00Z,2049476,https://www.youtube.com/watch?v=0EupRH9K5y8
dA29PmC7_Fg,Budget vs Luxury Van Life - Choose The PERFECT Van For YOU,"Van Life has many major decisions but the BIGGEST is finding the perfect Van for your budget. In this video we compare a luxury van and budget van. The 2013 Ford Transit Connect was $7,000 and the Ram Promaster 3500 was $50,000! Watch as we give you a full van tour of these home on wheels. 

🤩 Check out our NEW USA Travel Guide: https://theothersideguide.com/
                   ✅ 10 tips to travel for only $30/day
                   ✅ Everything you need for a successful road trip
                   ✅ Four 7-day routes including states like (UT, AZ, CA, OR, WY, SD)
                   ✅ All the free campsites we stayed at and the apps we used to find them
                   ✅ How to deal with bathroom problems
                   ✅ Eating & Shopping
                   ✅ Tips to staying SAFE on the road (very important)
                   ✅ Finances (the app we used to stay on budget)
                   ✅ All of our instagram photo locations
                   ✅ A list of every hike we did ranked by enjoyability and difficulty

✅ Van Life Essentials:

➡ Electricity
⚡ Jackery Portable Power Station: https://amzn.to/3tBBkQy
⚡ Jackery Solar Panel: https://amzn.to/2NJLyiI

➡ Kitchen
🔥 Coleman Butane Stove: https://amzn.to/2NCE7cW
🍳 Rachel Ray Pan: https://amzn.to/3lzLn63
🗑️ Reusable Trash Bag: https://amzn.to/3s8rLbB
🚰 5 Gallon Water Jug: https://amzn.to/3rh50Bb
☕ Coffee Mugs: https://amzn.to/3rbhlXg
🍊 Fruit Bags: https://amzn.to/395NJV0
🍷 Wine Tumblers: https://amzn.to/2Pj9UQQ
🥤 Reusable Straws: https://amzn.to/3vPcOxe
🧼 Biodegradable Dish Soap: https://amzn.to/2NC2kA4
🧊 YETI Cooler: https://amzn.to/3lB6YuG

➡ Miscellaneous:
🧲 Magnetic Phone Holders: https://amzn.to/3sbxkpD
🧲 Strong Magnets: https://amzn.to/394X5Ar
🪝 Command Hooks: https://amzn.to/2NE8Pm5
Bed Tray Table: https://amzn.to/392HjWU
🌬️ Drying Rack: https://amzn.to/3lE8Hzj
🌞 Sun Shade: https://amzn.to/314eQeS
💡 String Lights: https://amzn.to/3f3ObHo
💨 Wireless Fan: https://amzn.to/2NCG3SK
🦟 Mosquito Mesh: https://amzn.to/3f9QEjg

➡ FUN
📲 CaliCase Underwater Phone Case(20% OFF - theotherside): https://calicase.com?ref:the
🏄 Aleur Paddle Board (10% OFF - OTHERSIDEXALEUR10): https://aleur.us/collections/paddle-boards
🤿 Snorkel Mask: https://amzn.to/3lzNQgP
🤿 Snorkel Fins: https://amzn.to/390h4QY
🏊 Ana's Wetsuit: https://amzn.to/3f1s04t
🏊 Ian's Wetsuit: https://amzn.to/395ycop

➡  Showering & Clothes: 
🚿 Portable Shower: rinsekit.sjv.io/vnn2LN
🧼 Dr. Bronners Soap: https://amzn.to/393Jj14
🥾 Ana's Hiking Boots: https://amzn.to/39214Oh
🥾 Ian's Hiking Boots: https://amzn.to/2OVWgD5


💻 Website: theothersidevlog.com
🚐 Van Life Essentials: https://www.theothersidevlog.com/van-life
😱 Instagram: https://www.instagram.com/theotherside_vlog/
😍 TikTok: https://www.tiktok.com/@theotherside_vlog?lang=en
📩 Email: othersidevlog@gmail.com

Tools and services we recommend:

🎵The copyright-free music we use in all our videos: https://www.epidemicsound.com/referral/fjzme2/

📊The tool we use for youtube research & stats:
https://vidiq.com/#_l_22d

📕The book that will get you started on Youtube:
https://amzn.to/2kCUZlj

.

#BudgetVsLuxury
#VanLife
#VanLifeComparison

.

WE ARE A PARTICIPANT IN THE AMAZON SERVICES LLC ASSOCIATES PROGRAM, AN AFFILIATE ADVERTISING PROGRAM DESIGNED TO PROVIDE A MEANS FOR US TO EARN FEES BY LINKING TO AMAZON.COM AND AFFILIATED SITES.",2021-03-11T00:45:01Z,576812,https://www.youtube.com/watch?v=dA29PmC7_Fg
